Team,week,season,teamRow,win,defFirstDowns,defNetPassYds,defTotalYds,defTurnovers,defTotalPlays,offFirstDowns,offNetPassYds,offTotalYds,offTurnovers,offTotalPlays,defRushAtt,defRushYds,defRushTD,defPassComp,defPassAtt,defPassYds,defPassTD,defPassInt,defTimesSacked,defSackYdsLost,defFum,defFumLost,defNumPen,defPenYds,def3rdConv,def3rdAtt,def4thConv,def4thAtt,offRushAtt,offRushYds,offRushTD,offPassComp,offPassAtt,offPassYds,offPassTD,offPassInt,offTimesSacked,offSackYdsLost,offFum,offFumLost,offNumPen,offPenYds,off3rdConv,off3rdAtt,off4thConv,off4thAtt,top
Arizona Cardinals,1,2002,1,0,21,320,442,1,73,14,187,257,1,57,32,122,1,28,40,327,3,1,1,7,0,0,7,56,6,10,1,2,20,70,1,14,36,187,1,1,1,0,1,0,1,5,3,7,0,0,25.6
Arizona Cardinals,2,2002,2,1,23.5,332.5,434,1,75,16.5,142.5,302,1,58,29,101.5,0.5,28.5,43.5,339.5,2,0.5,1,7,1,0.5,7,45.5,4,8,0.5,2.5,35,159.5,1,12,29,147,1,1,1.5,4.5,1.5,0,4,23.5,2.5,7,0,0,27.3
Arizona Cardinals,3,2002,3,0,22,276.3333333333333,385.6666666666667,1,72.33333333333333,16,161.66666666666666,300.3333333333333,1.6666666666666667,58.666666666666664,34,109.33333333333333,1,24.666666666666668,39.333333333333336,286.6666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,10.333333333333334,0.6666666666666666,0.3333333333333333,7.333333333333333,57,4,7.666666666666667,0.3333333333333333,1.6666666666666667,21,138.66666666666666,0.6666666666666666,13.333333333333334,31.333333333333332,174.33333333333334,1.3333333333333333,1.3333333333333333,2,12.666666666666666,1.3333333333333333,0.3333333333333333,3.3333333333333335,24,3,7,0,0.3333333333333333,26.77333333333333
Arizona Cardinals,4,2002,4,1,20,256.25,355,1.5,67.75,16.5,161.5,291,1.5,61.25,17,98.75,1,23.25,38.5,264.75,1,1,1.25,8.5,0.75,0.5,8,70.25,3.5,6.75,0.5,2,36,129.5,0.75,15.75,31.5,172.75,1.25,1,1.75,11.25,1.5,0.5,3.75,26.75,3,7.25,0,0.5,29.099999999999998
Arizona Cardinals,5,2002,5,1,18.4,242.2,332.8,2,66.2,16.8,173.4,295.2,1.4,63,24,90.6,0.8,22.6,37.6,251,1,1.2,1.4,8.8,1,0.8,7.6,65.2,3.4,6.8,0.4,1.8,29,121.8,0.6,16.2,33.2,182.4,1.2,1,1.6,9,1.4,0.4,4.2,33.8,3,7.8,0,0.6,29.565999999999995
Arizona Cardinals,7,2002,6,1,17.666666666666668,234.16666666666666,334.3333333333333,2.3333333333333335,65.16666666666667,17.666666666666668,182.5,309.3333333333333,1.3333333333333333,66.66666666666667,36,100.16666666666667,0.6666666666666666,21,35,242.83333333333334,1,1.6666666666666667,1.5,8.666666666666666,1,0.6666666666666666,7.333333333333333,64.16666666666667,3.1666666666666665,7.666666666666667,0.3333333333333333,1.5,38,126.83333333333333,0.5,17.333333333333332,35.333333333333336,190.66666666666666,1,0.8333333333333334,1.5,8.166666666666666,1.3333333333333333,0.5,3.8333333333333335,30.666666666666668,4,10,0,0.5,31.451666666666664
Arizona Cardinals,8,2002,7,0,17.714285714285715,236.71428571428572,337.57142857142856,2,64.14285714285714,18.428571428571427,194.85714285714286,325.14285714285717,1.7142857142857142,66.57142857142857,29,100.85714285714286,0.7142857142857143,20.571428571428573,34,244.14285714285714,1.4285714285714286,1.4285714285714286,1.4285714285714286,7.428571428571429,1,0.5714285714285714,6.714285714285714,58.57142857142857,3.142857142857143,7.285714285714286,0.42857142857142855,1.4285714285714286,27,130.28571428571428,1,18.285714285714285,35.42857142857143,204.28571428571428,0.8571428571428571,1.1428571428571428,1.7142857142857142,9.428571428571429,1.7142857142857142,0.5714285714285714,4.285714285714286,35.57142857142857,3.857142857142857,9.428571428571429,0.14285714285714285,0.5714285714285714,31.59428571428571
Arizona Cardinals,9,2002,8,0,18.375,235,347.25,2,64.5,17.75,191.875,313.875,1.875,64.75,36,112.25,0.75,20.5,33.375,244.25,1.5,1.5,1.5,9.25,0.875,0.5,7,61.25,3.5,7.875,0.375,1.25,19,122,0.875,18.375,34.75,202.875,0.875,1.125,1.875,11,1.75,0.75,4.5,36.125,4,9.75,0.125,0.625,30.711249999999996
Arizona Cardinals,10,2002,9,0,19.333333333333332,237.22222222222223,353.77777777777777,1.7777777777777777,64.88888888888889,17.88888888888889,195.66666666666666,316.44444444444446,2.2222222222222223,64,36,116.55555555555556,0.8888888888888888,20.77777777777778,33.111111111111114,246,1.4444444444444444,1.3333333333333333,1.4444444444444444,8.777777777777779,0.7777777777777778,0.4444444444444444,6.666666666666667,58.22222222222222,3.5555555555555554,7.666666666666667,0.3333333333333333,1.1111111111111112,29,120.77777777777777,0.7777777777777778,18.22222222222222,34.111111111111114,205.44444444444446,0.7777777777777778,1.2222222222222223,1.6666666666666667,9.777777777777779,1.8888888888888888,1,4.333333333333333,34.333333333333336,3.7777777777777777,9.222222222222221,0.1111111111111111,0.5555555555555556,30.328888888888887
Arizona Cardinals,11,2002,10,0,20,238.5,364.6,1.8,65.3,17.6,188.5,309.6,2.1,63.5,43,126.1,0.9,20.7,32.3,246.9,1.7,1.3,1.4,8.4,0.9,0.5,6.8,61.2,3.6,7.5,0.3,1,20,121.1,0.7,18.4,34.2,201.2,0.9,1.2,1.9,12.7,1.8,0.9,4,31.4,3.8,9.2,0.2,0.9,29.671
Arizona Cardinals,12,2002,11,0,20.727272727272727,247.0909090909091,378.72727272727275,1.7272727272727273,66.9090909090909,17.363636363636363,183.27272727272728,305.3636363636364,2.1818181818181817,62.81818181818182,37,131.63636363636363,1,21.272727272727273,33.45454545454545,255.36363636363637,1.8181818181818181,1.2727272727272727,1.3636363636363635,8.272727272727273,0.8181818181818182,0.45454545454545453,7.363636363636363,65.18181818181819,3.3636363636363638,7.181818181818182,0.36363636363636365,1,20,122.0909090909091,0.7272727272727273,18.181818181818183,34.18181818181818,196.0909090909091,1,1.2727272727272727,1.9090909090909092,12.818181818181818,1.7272727272727273,0.9090909090909091,4.090909090909091,31.727272727272727,3.5454545454545454,8.909090909090908,0.2727272727272727,0.9090909090909091,29.129999999999995
Arizona Cardinals,13,2002,12,0,21.25,248.25,386.9166666666667,1.6666666666666667,66.66666666666667,16.75,176,290.0833333333333,2.3333333333333335,62.833333333333336,38,138.66666666666666,1.1666666666666667,21,32.75,256.25,1.9166666666666667,1.1666666666666667,1.3333333333333333,8,0.8333333333333334,0.5,7.083333333333333,64,3.1666666666666665,6.833333333333333,0.3333333333333333,0.9166666666666666,15,114.08333333333333,0.6666666666666666,18.166666666666668,34.916666666666664,190.83333333333334,0.9166666666666666,1.5,2.1666666666666665,14.833333333333334,1.6666666666666667,0.8333333333333334,4.25,33.25,3.6666666666666665,9,0.25,1,28.904166666666665
Arizona Cardinals,14,2002,13,1,20.76923076923077,240.84615384615384,372.7692307692308,1.6153846153846154,65.6923076923077,17.076923076923077,176.30769230769232,291.84615384615387,2.230769230769231,64.15384615384616,15,131.92307692307693,1.0769230769230769,20.923076923076923,33.23076923076923,248.23076923076923,1.8461538461538463,1.0769230769230769,1.2307692307692308,7.384615384615385,0.8461538461538461,0.5384615384615384,7.076923076923077,64.84615384615384,3.076923076923077,6.769230769230769,0.3076923076923077,0.8461538461538461,31,115.53846153846153,0.6153846153846154,18.615384615384617,35.53846153846154,193.69230769230768,1,1.4615384615384615,2.4615384615384617,17.384615384615383,1.5384615384615385,0.7692307692307693,4.6923076923076925,37.76923076923077,3.6153846153846154,8.923076923076923,0.3076923076923077,1,29.66153846153846
Arizona Cardinals,15,2002,14,0,20.714285714285715,245.07142857142858,372.2857142857143,1.6428571428571428,65.35714285714286,17.285714285714285,181.5,298,2.2142857142857144,63.785714285714285,19,127.21428571428571,1,21.142857142857142,33.714285714285715,253.28571428571428,1.8571428571428572,1.1428571428571428,1.2857142857142858,8.214285714285714,0.7857142857142857,0.5,7.071428571428571,63.285714285714285,3.0714285714285716,6.714285714285714,0.2857142857142857,0.7857142857142857,31,116.5,0.7142857142857143,18.5,34.92857142857143,198.28571428571428,1.0714285714285714,1.4285714285714286,2.357142857142857,16.785714285714285,1.5714285714285714,0.7857142857142857,4.928571428571429,40.42857142857143,3.5,8.785714285714286,0.2857142857142857,0.9285714285714286,29.59857142857143
Arizona Cardinals,16,2002,15,0,20.733333333333334,245.53333333333333,371.3333333333333,1.6666666666666667,65.86666666666666,17.066666666666666,174.46666666666667,290.4,2.2,63.2,33,125.8,1,21.266666666666666,34.06666666666667,253.46666666666667,1.8,1.1333333333333333,1.2666666666666666,7.933333333333334,0.8,0.5333333333333333,6.866666666666666,61.06666666666667,3.3333333333333335,7,0.3333333333333333,0.8666666666666667,24,115.93333333333334,0.6666666666666666,18.333333333333332,34.333333333333336,192.33333333333334,1.1333333333333333,1.4,2.533333333333333,17.866666666666667,1.6666666666666667,0.8,4.666666666666667,38.733333333333334,3.466666666666667,8.6,0.26666666666666666,0.8666666666666667,29.337333333333333
Arizona Cardinals,17,2002,16,0,20.9375,242.125,376.25,1.5625,65.375,17.125,171.25,285.1875,2.1875,62.6875,32,134.125,1.0625,20.9375,33.4375,250.3125,1.8125,1.0625,1.3125,8.1875,0.9375,0.5,6.9375,60.5625,3.25,6.9375,0.4375,0.9375,19,113.9375,0.625,18.1875,34.25,189.875,1.125,1.375,2.5625,18.625,1.625,0.8125,4.75,38.5625,3.4375,8.4375,0.25,0.8125,29.163125
Arizona Cardinals,1,2003,17,0,21,320,442,1,73,14,187,257,1,57,23,122,1,28,40,327,3,1,1,7,0,0,7,56,6,10,1,2,20,70,1,14,36,187,1,1,1,0,1,0,1,5,3,7,0,0,25.6
Arizona Cardinals,2,2003,18,0,16,194,292,0,52.5,19.5,266,360,4.5,70,30,98,1,13.5,25.5,195,3,0,0.5,1,0,0,7,50,2,5,0.5,0.5,24,94,0,26.5,46,281.5,1.5,2.5,2,15.5,3.5,2,8,60,6,9,0,1,33.81
Arizona Cardinals,3,2003,19,1,16.666666666666668,211,298.3333333333333,0.6666666666666666,53.666666666666664,20,268.3333333333333,358,3.3333333333333335,67.33333333333333,23,87.33333333333333,0.6666666666666666,16.666666666666668,28,211.66666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,6,49.333333333333336,2,5.333333333333333,0.3333333333333333,0.3333333333333333,31,89.66666666666667,0.3333333333333333,24.333333333333332,41,278.6666666666667,1.3333333333333333,2,1.3333333333333333,10.333333333333334,2.6666666666666665,1.3333333333333333,7.666666666666667,59,4.666666666666667,7.666666666666667,0,0.6666666666666666,33.57333333333333
Arizona Cardinals,4,2003,20,0,21,225.25,324,0.75,61.25,16.75,232.5,308.75,3.25,59.5,41,98.75,1,19.5,31.5,226.75,2.25,0.5,0.5,1.5,1,0.25,5.75,45.75,2.5,5.25,0.25,0.25,14,76.25,0.5,21.5,36,242.75,1,1.5,1.25,10.25,2.75,1.75,8.25,67.25,3.5,7,0.5,1,29.5675
Arizona Cardinals,5,2003,21,0,20.4,233.8,332.2,0.8,62.6,15.2,209.8,277.2,3,57.4,36,98.4,0.8,19.6,31.4,236.8,2.2,0.6,0.6,3,1,0.2,6,49.4,2.6,5.2,0.4,0.6,18,67.4,0.4,20,34.4,218.4,1,1.6,1.6,8.6,2.2,1.4,7.6,61,3.4,7.2,0.4,1,28.360000000000003
Arizona Cardinals,6,2003,22,0,19.166666666666668,206.83333333333334,324.3333333333333,0.6666666666666666,61.666666666666664,15.333333333333334,213.16666666666666,284.3333333333333,3,57.5,38,117.5,0.6666666666666666,17.833333333333332,29.166666666666668,209.83333333333334,1.8333333333333333,0.5,0.6666666666666666,3,0.8333333333333334,0.16666666666666666,6,50.333333333333336,2.6666666666666665,5.5,0.3333333333333333,0.5,20,71.16666666666667,0.3333333333333333,20.333333333333332,34.666666666666664,223.16666666666666,1.1666666666666667,1.8333333333333333,1.6666666666666667,10,2.1666666666666665,1.1666666666666667,7.166666666666667,56.666666666666664,2.8333333333333335,6.833333333333333,0.3333333333333333,1,28.183333333333337
Arizona Cardinals,8,2003,23,1,18.571428571428573,198.57142857142858,314.42857142857144,0.7142857142857143,61,15.714285714285714,196,288.57142857142856,2.7142857142857144,59.285714285714285,27,115.85714285714286,0.7142857142857143,17.428571428571427,29,202,1.5714285714285714,0.42857142857142855,0.8571428571428571,3.4285714285714284,1.1428571428571428,0.2857142857142857,6,48.285714285714285,2.857142857142857,5.714285714285714,0.2857142857142857,0.42857142857142855,44,92.57142857142857,0.42857142857142855,19.428571428571427,33.285714285714285,205.14285714285714,1,1.7142857142857142,1.5714285714285714,9.142857142857142,1.8571428571428572,1,7,56.42857142857143,2.857142857142857,6.714285714285714,0.2857142857142857,0.8571428571428571,29.57571428571429
Arizona Cardinals,9,2003,24,1,18.375,200.625,308,0.875,60.625,16.25,189.375,290.5,2.5,60.25,18,107.375,0.75,17.875,30.125,204,1.5,0.625,1,3.375,1.375,0.25,5.875,47.625,2.625,5.625,0.25,0.5,37,101.125,0.375,19.25,32.625,200.25,1.125,1.5,1.625,10.875,1.75,1,7.125,56.5,2.875,6.75,0.25,0.75,30.237500000000004
Arizona Cardinals,10,2003,25,0,17.555555555555557,196,301.1111111111111,0.8888888888888888,59.666666666666664,16.555555555555557,199.77777777777777,300.3333333333333,2.3333333333333335,62,27,105.11111111111111,0.6666666666666666,17.22222222222222,29.444444444444443,199,1.6666666666666667,0.5555555555555556,1,3,1.3333333333333333,0.3333333333333333,5.888888888888889,50,2.888888888888889,5.888888888888889,0.2222222222222222,0.4444444444444444,28,100.55555555555556,0.3333333333333333,19.666666666666668,33.77777777777778,212.11111111111111,1.2222222222222223,1.3333333333333333,2,12.333333333333334,1.7777777777777777,1,7.222222222222222,59.22222222222222,2.6666666666666665,6.666666666666667,0.4444444444444444,1.2222222222222223,30.62555555555556
Arizona Cardinals,11,2003,26,0,18.5,215.6,319.1,0.8,60.5,15.9,194.4,289,2.5,60.4,33,103.5,0.8,18.4,30,218.3,1.8,0.5,0.9,2.7,1.3,0.3,6,51.4,3.1,6,0.2,0.4,13,94.6,0.3,19,33.6,206.1,1.1,1.5,1.9,11.7,1.8,1,7.4,58.8,2.5,6.4,0.4,1.1,29.608000000000004
Arizona Cardinals,12,2003,27,0,19.181818181818183,223.0909090909091,327.8181818181818,1.1818181818181819,61.72727272727273,15.818181818181818,194.1818181818182,295.27272727272725,2.4545454545454546,60.18181818181818,26,104.72727272727273,0.8181818181818182,19.272727272727273,31.272727272727273,228.36363636363637,1.7272727272727273,0.8181818181818182,1.1818181818181819,5.2727272727272725,1.2727272727272727,0.36363636363636365,5.7272727272727275,49,3.1818181818181817,5.909090909090909,0.2727272727272727,0.45454545454545453,30,101.0909090909091,0.2727272727272727,18.636363636363637,33.09090909090909,204.8181818181818,1.1818181818181819,1.5454545454545454,1.7272727272727273,10.636363636363637,1.6363636363636365,0.9090909090909091,7.454545454545454,58.90909090909091,2.5454545454545454,6.363636363636363,0.36363636363636365,1.1818181818181819,29.75454545454546
Arizona Cardinals,13,2003,28,0,19.666666666666668,226.83333333333334,335.6666666666667,1.1666666666666667,62.916666666666664,15.25,190.58333333333334,287.0833333333333,2.5,59.416666666666664,36,108.83333333333333,0.9166666666666666,19.5,31.75,233,1.75,0.75,1.3333333333333333,6.166666666666667,1.25,0.4166666666666667,5.583333333333333,47,3.1666666666666665,5.916666666666667,0.25,0.5,18,96.5,0.25,18.75,33,201.33333333333334,1.0833333333333333,1.5833333333333333,1.6666666666666667,10.75,1.5833333333333333,0.9166666666666666,7.083333333333333,55.25,2.5833333333333335,6.5,0.3333333333333333,1.0833333333333333,29.327500000000004
Arizona Cardinals,14,2003,29,0,20.46153846153846,229.69230769230768,348,1.1538461538461537,63.15384615384615,15.461538461538462,187.53846153846155,281.15384615384613,2.4615384615384617,59.84615384615385,36,118.3076923076923,1.0769230769230769,19.53846153846154,31.53846153846154,235.6153846153846,1.9230769230769231,0.6923076923076923,1.3076923076923077,5.923076923076923,1.2307692307692308,0.46153846153846156,5.538461538461538,47.53846153846154,3.1538461538461537,5.846153846153846,0.23076923076923078,0.5384615384615384,22,93.61538461538461,0.23076923076923078,18.76923076923077,33.53846153846154,199.6153846153846,1.1538461538461537,1.5384615384615385,1.7692307692307692,12.076923076923077,1.6153846153846154,0.9230769230769231,6.615384615384615,52,2.3846153846153846,6.461538461538462,0.46153846153846156,1.2307692307692308,29.221538461538465
Arizona Cardinals,15,2003,30,0,20.214285714285715,229.78571428571428,344.42857142857144,1.2142857142857142,62.285714285714285,16,184.57142857142858,283.7142857142857,2.4285714285714284,60.5,18,114.64285714285714,1,19.571428571428573,31.571428571428573,235.64285714285714,1.8571428571428572,0.7142857142857143,1.2857142857142858,5.857142857142857,1.2142857142857142,0.5,5.428571428571429,46.642857142857146,3.0714285714285716,5.714285714285714,0.21428571428571427,0.5,39,99.14285714285714,0.35714285714285715,18.428571428571427,32.92857142857143,197.64285714285714,1.0714285714285714,1.5,2,13.071428571428571,1.6428571428571428,0.9285714285714286,6.5,51.857142857142854,2.5,6.5,0.42857142857142855,1.1428571428571428,29.841428571428573
Arizona Cardinals,16,2003,31,0,20.4,226.46666666666667,344.1333333333333,1.4,62.06666666666667,16.066666666666666,186.93333333333334,284.73333333333335,2.3333333333333335,61.4,30,117.66666666666667,1.0666666666666667,19.533333333333335,31.266666666666666,232.6,1.8666666666666667,0.8,1.3333333333333333,6.133333333333334,1.2666666666666666,0.6,5.266666666666667,45.53333333333333,3,5.533333333333333,0.2,0.4666666666666667,26,97.8,0.3333333333333333,18.866666666666667,33.4,202.73333333333332,1.0666666666666667,1.4,2.4,15.8,1.6,0.9333333333333333,6.466666666666667,50.4,2.533333333333333,6.733333333333333,0.4666666666666667,1.2666666666666666,30.067333333333337
Arizona Cardinals,17,2003,32,1,20.375,224.3125,344,1.4375,62.0625,16,184.9375,280.625,2.25,61.3125,33,119.6875,1.0625,19.4375,31.0625,230.375,1.8125,0.8125,1.3125,6.0625,1.3125,0.625,5.375,47.125,2.9375,5.5625,0.1875,0.5,19,95.6875,0.3125,18.9375,33.375,204.0625,1.125,1.375,2.75,19.125,1.8125,0.875,6.125,47.5625,2.5,6.75,0.625,1.375,29.970625000000002
Arizona Cardinals,1,2004,33,0,16,195,261,0,53,21,339,434,3,68,30,66,0,17,30,195,4,0,0,0,0,0,6,36,2,5,1,1,23,95,0,28,46,358,3,1,2,19,3,2,12,80,5,6,0,1,34.1
Arizona Cardinals,2,2004,34,0,25.5,239.5,413.5,3,67,14,137,213.5,1,52,42,174,0,19,30,245.5,1.5,1.5,1,6,2,1.5,9.5,67,2.5,4.5,0,0,16,76.5,1,15.5,29,170.5,0,1,3.5,33.5,1.5,0,7,51,1,7,0,0.5,25.450000000000003
Arizona Cardinals,3,2004,35,0,22,189.33333333333334,370,3.3333333333333335,63,13.666666666666666,151,222.33333333333334,2,56,29,180.66666666666666,0,16,26.666666666666668,202,1,1.3333333333333333,2.6666666666666665,12.666666666666666,3,2,7.333333333333333,49.666666666666664,1.6666666666666667,4.666666666666667,0.3333333333333333,0.3333333333333333,26,71.33333333333333,0.6666666666666666,18.666666666666668,30,193,0,0.6666666666666666,4.333333333333333,42,2.3333333333333335,1.3333333333333333,7.333333333333333,56,1.6666666666666667,7.666666666666667,0,0.3333333333333333,28.50666666666667
Arizona Cardinals,4,2004,36,1,20,201.5,347.25,3,61,15,153.75,260,1.75,57.25,14,145.75,0,18,30,212,0.75,1,2.25,10.5,3,2,8.5,63.25,1.5,5.25,0.5,1,40,106.25,1,17.25,27.25,189.25,0.25,0.5,3.75,35.5,2,1.25,7.25,58.25,1.25,6.75,0.25,0.5,29.922500000000003
Arizona Cardinals,5,2004,37,0,21.6,239.4,367.4,2.8,65,15.8,166.4,272,1.6,58.8,19,128,0,22,35.4,253,1,0.8,2.8,13.6,3.2,2,9,67.6,1.6,5.6,0.6,1,29,105.6,1,17.6,28.6,197.6,0.8,0.6,3.4,31.2,1.8,1,7.4,58.6,1.4,6.8,0.4,0.6,30.102000000000004
Arizona Cardinals,7,2004,38,1,20,229.5,349,3,63.5,15.833333333333334,170.16666666666666,279.3333333333333,1.6666666666666667,61.666666666666664,14,119.5,0,20.666666666666668,36.333333333333336,242,1,1.3333333333333333,2.5,12.5,2.6666666666666665,1.6666666666666667,8.166666666666666,62.166666666666664,1.6666666666666667,5.833333333333333,0.5,0.8333333333333334,37,109.16666666666667,1,18.333333333333332,29.833333333333332,200,0.8333333333333334,0.6666666666666666,3.3333333333333335,29.833333333333332,1.8333333333333333,1,7.166666666666667,56.333333333333336,2,7.333333333333333,0.3333333333333333,0.6666666666666666,31.72666666666667
Arizona Cardinals,8,2004,39,0,18.714285714285715,208.28571428571428,329,2.5714285714285716,62.285714285714285,15.571428571428571,158,269.85714285714283,1.4285714285714286,62.142857142857146,38,120.71428571428571,0.2857142857142857,18.857142857142858,33.57142857142857,219,1.1428571428571428,1.1428571428571428,2.142857142857143,10.714285714285714,2.5714285714285716,1.4285714285714286,8,61.142857142857146,1.5714285714285714,5.857142857142857,0.5714285714285714,0.8571428571428571,38,111.85714285714286,1,17,29,185.85714285714286,0.8571428571428571,0.5714285714285714,3.2857142857142856,27.857142857142858,2,0.8571428571428571,8.142857142857142,62.714285714285715,2,7.428571428571429,0.42857142857142855,0.8571428571428571,31.722857142857144
Arizona Cardinals,9,2004,40,1,19.125,211.625,338.25,2.5,63.25,15.75,156.875,269.875,1.375,61.75,31,126.625,0.375,18.75,33.875,223.875,1.125,1.125,2.25,12.25,2.5,1.375,8.5,65.875,1.75,6,0.625,0.875,27,113,1,17.125,29.25,182.875,0.875,0.5,3,26,2,0.875,8.25,60.5,2,7.375,0.5,0.875,31.20375
Arizona Cardinals,10,2004,41,1,19.11111111111111,206,334.8888888888889,2.2222222222222223,63.44444444444444,16,147.66666666666666,259.6666666666667,1.2222222222222223,61.333333333333336,28,128.88888888888889,0.4444444444444444,18.77777777777778,33.55555555555556,220.44444444444446,1.1111111111111112,1,2.6666666666666665,14.444444444444445,2.2222222222222223,1.2222222222222223,8.666666666666666,69.33333333333333,1.8888888888888888,5.777777777777778,0.6666666666666666,1.1111111111111112,32,112,1.1111111111111112,16.555555555555557,28.666666666666668,172.55555555555554,0.7777777777777778,0.4444444444444444,2.888888888888889,24.88888888888889,2,0.7777777777777778,7.666666666666667,55.44444444444444,2.2222222222222223,7.333333333333333,0.4444444444444444,0.8888888888888888,30.686666666666667
Arizona Cardinals,11,2004,42,0,18.8,201.4,333.1,2.1,62.5,16.7,164.3,273.6,1.5,63.6,27,131.7,0.7,18.2,32.9,214.4,1.2,1,2.4,13,2,1.1,9,70.9,1.8,5.4,0.6,1.1,28,109.3,1,17.7,31,189.6,0.8,0.7,3,25.3,2.3,0.8,8.1,60.4,2.3,7.5,0.4,1,30.991000000000003
Arizona Cardinals,12,2004,43,0,18.545454545454547,199.36363636363637,332.3636363636364,1.9090909090909092,62.36363636363637,16.727272727272727,165.1818181818182,271,1.7272727272727273,63.36363636363637,38,133,0.6363636363636364,17.727272727272727,31.818181818181817,212.45454545454547,1.1818181818181819,0.9090909090909091,2.3636363636363638,13.090909090909092,2.090909090909091,1,9,72.18181818181819,1.8181818181818181,5.636363636363637,0.6363636363636364,1.0909090909090908,24,105.81818181818181,0.9090909090909091,17.818181818181817,31.454545454545453,188.8181818181818,0.7272727272727273,0.9090909090909091,2.8181818181818183,23.636363636363637,2.272727272727273,0.8181818181818182,7.909090909090909,59.54545454545455,2.1818181818181817,7.363636363636363,0.36363636363636365,0.9090909090909091,30.526363636363637
Arizona Cardinals,13,2004,44,0,18.333333333333332,198,337.8333333333333,1.8333333333333333,62.25,16.583333333333332,164.75,269.5833333333333,1.9166666666666667,63.666666666666664,32,139.83333333333334,0.6666666666666666,17.5,31.416666666666668,211.08333333333334,1.1666666666666667,0.9166666666666666,2.3333333333333335,13.083333333333334,1.9166666666666667,0.9166666666666666,9.083333333333334,71.91666666666667,1.75,5.5,0.5833333333333334,1,26,104.83333333333333,0.8333333333333334,17.833333333333332,32.166666666666664,187.08333333333334,0.75,1.1666666666666667,2.6666666666666665,22.333333333333332,2.0833333333333335,0.75,7.833333333333333,60.416666666666664,2.3333333333333335,7.5,0.3333333333333333,0.9166666666666666,30.455833333333334
Arizona Cardinals,14,2004,45,0,18.692307692307693,196.92307692307693,338.9230769230769,1.7692307692307692,63.30769230769231,17.23076923076923,175.07692307692307,277.61538461538464,1.9230769230769231,64.15384615384616,41,142,0.6923076923076923,17.53846153846154,31.615384615384617,209.53846153846155,1.3076923076923077,0.8461538461538461,2.230769230769231,12.615384615384615,1.8461538461538463,0.9230769230769231,8.923076923076923,71.76923076923077,1.8461538461538463,5.615384615384615,0.6153846153846154,1,25,102.53846153846153,1,18.46153846153846,33.07692307692308,196.30769230769232,0.6923076923076923,1.1538461538461537,2.5384615384615383,21.23076923076923,2.076923076923077,0.7692307692307693,7.923076923076923,60.46153846153846,2.4615384615384617,7.615384615384615,0.3076923076923077,0.8461538461538461,30.419230769230772
Arizona Cardinals,15,2004,46,1,18.214285714285715,194.5,327.92857142857144,1.7857142857142858,62.357142857142854,17.857142857142858,181.92857142857142,286.5,1.8571428571428572,65,10,133.42857142857142,0.6428571428571429,17.5,31.928571428571427,208.07142857142858,1.2142857142857142,0.8571428571428571,2.357142857142857,13.571428571428571,2,0.9285714285714286,8.928571428571429,71.92857142857143,1.8571428571428572,5.714285714285714,0.5714285714285714,0.9285714285714286,40,104.57142857142857,1.0714285714285714,18.714285714285715,33.142857142857146,202.78571428571428,0.7857142857142857,1.0714285714285714,2.5,20.857142857142858,2.0714285714285716,0.7857142857142857,7.857142857142857,60.92857142857143,2.642857142857143,7.714285714285714,0.35714285714285715,0.8571428571428571,30.92357142857143
Arizona Cardinals,16,2004,47,0,18.066666666666666,189.93333333333334,326.1333333333333,1.7333333333333334,62.4,17.866666666666667,184.46666666666667,288.53333333333336,1.8666666666666667,65.13333333333334,36,136.2,0.8,17,31.533333333333335,202.73333333333332,1.1333333333333333,0.8666666666666667,2.2666666666666666,12.8,2,0.8666666666666667,8.733333333333333,70.53333333333333,1.8,5.8,0.5333333333333333,0.8666666666666667,30,104.06666666666666,1,18.866666666666667,33.13333333333333,205.8,0.9333333333333333,1.1333333333333333,2.6,21.333333333333332,2.2,0.7333333333333333,7.6,58.53333333333333,2.6,7.666666666666667,0.3333333333333333,0.8,31.03066666666667
Arizona Cardinals,17,2004,48,1,17.625,189.75,321.3125,1.875,62.0625,17.5,180.125,284.375,1.8125,65.4375,21,131.5625,0.75,16.9375,31.5625,204.0625,1.125,0.9375,2.375,14.3125,2,0.9375,8.6875,70.0625,1.8125,5.875,0.5,0.875,34,104.25,0.9375,18.6875,33.3125,200.125,0.875,1.125,2.4375,20,2.125,0.6875,7.75,59.25,2.5625,7.75,0.3125,0.75,31.205000000000002
Arizona Cardinals,1,2005,49,0,27,272,448,3,64,14,157,260,0,54,25,176,0,23,34,272,1,1,0,0,2,2,7,55,1,3,0,0,21,103,1,18,29,181,0,0,2,24,0,0,8,59,2,8,0,0,26.17
Arizona Cardinals,2,2005,50,0,15,171.5,286,1.5,53,19,292,348.5,2,71.5,22,114.5,1.5,14,26,194,1.5,1.5,3.5,22.5,0.5,0,5.5,41,3,7,0,0,16,56.5,0,30.5,49,321.5,0.5,1.5,4,29.5,1.5,0.5,9,62.5,3.5,8,0,0.5,33.45
